l, lprime, t, j, h, Mvalue, per-item weight, per-item importance
Mud_Bay_Sup, Fairbanks_Airport, 6, V4550, Truck-5, 3, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 6, K4959, Truck-5, 2, 505, 0
Mud_Bay_Sup, Fairbanks_Airport, 6, V0012, Truck-5, 16, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 6, V4340, Truck-5, 15, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 6, V4355, Truck-5, 55, 200, 0
Elmendorf_AFB, Fairbanks_Airport, 6, D1063, Truck-5, 1, 34400, 10000
Nome_Airport, Teller_Dest, 6, B0027, Truck-5, 2, 311, 0
Nome_Airport, Teller_Dest, 6, A0067, Truck-5, 2, 9780, 0
Nome_Port, Teller_Dest, 6, HEATER-PORTABLE-DUCT, Truck-5, 1, 1280, 0
Nome_Port, Teller_Dest, 6, A04037G, Truck-5, 1, 10300, 0
Nome_Port, Teller_Dest, 6, MEPP-6 270 POWER CART (Sea Lift), Truck-5, 1, 5500, 0
Nome_Port, Teller_Dest, 6, D0034, Truck-5, 1, 11500, 10000
Nome_Port, Teller_Dest, 6, AIR CONDITIONER-DIESEL-LAND BASED, Truck-5, 1, 14160, 0
Nome_Port, Teller_Dest, 6, CART-PAO SEVICING-DIESEL, Truck-5, 1, 12310, 0
Juneau_Airport, Nome_Airport, 7, C8740, C-17, 1, 200, 0
Juneau_Airport, Nome_Airport, 7, C8640, C-17, 1, 200, 0
Juneau_Airport, Nome_Airport, 7, D0030, C-17, 2, 10500, 10000
Juneau_Airport, Fairbanks_Airport, 7, B0953, Truck-5, 1, 2230, 0
Juneau_Airport, Fairbanks_Airport, 7, D0016, Truck-5, 2, 1640, 10000
Juneau_Airport, Fairbanks_Airport, 7, C0138, Truck-5, 2, 730, 0
Juneau_Airport, Fairbanks_Airport, 7, C3409, Truck-5, 4, 650, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 7, D0033, Truck-5, 2, 10740, 10000
Mosquito_Lake_Sup, Elmendorf_AFB, 7, B2566, Truck-5, 1, 13440, 0
Mosquito_Lake_Sup, Seward_MPF_Port, 7, B0008, Truck-5, 2, 794, 0
Mosquito_Lake_Sup, Seward_MPF_Port, 7, M5030, Truck-5, 1, 510, 0
Mosquito_Lake_Sup, Seward_MPF_Port, 7, D0033, Truck-5, 2, 10740, 10000
Mosquito_Lake_Sup, Seward_MPF_Port, 7, B22502E, Truck-5, 1, 363, 0
Mosquito_Lake_Sup, Seward_MPF_Port, 7, B22102E, Truck-5, 1, 243, 0
Tanani_Sup, Juneau_Airport, 7, D0033, Truck-5, 1, 10740, 10000
Tanani_Sup, Juneau_Airport, 7, C8640, Truck-5, 1, 200, 0
Tanani_Sup, Juneau_Airport, 7, A7706, Truck-5, 2, 18, 0
Tanani_Sup, Juneau_Airport, 7, C8638, Truck-5, 1, 720, 0
Tanani_Sup, Juneau_Airport, 7, NIIN 14671753, Truck-5, 1553, 15, 0
Mud_Bay_Sup, Juneau_Airport, 7, D0030, Truck-5, 2, 10500, 10000
Mud_Bay_Sup, Juneau_Airport, 7, B2566, Truck-5, 1, 13440, 0
Mud_Bay_Sup, Fairbanks_Airport, 7, K4959, Truck-5, 10, 505, 0
Mud_Bay_Sup, Fairbanks_Airport, 7, V4340, Truck-5, 1, 200, 0
Mud_Bay_Sup, Fairbanks_Airport, 7, C3409, Truck-5, 24, 650, 0
Juneau_Airport, Nome_Airport, 8, D0033, C-17, 1, 10740, 10000
Juneau_Airport, Nome_Airport, 8, D0030, C-17, 1, 10500, 10000
Juneau_Airport, Nome_Airport, 8, A7706, C-17, 2, 18, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 8, B0008, Truck-5, 1, 794, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 8, M5030, Truck-5, 3, 510, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 8, D0880, Truck-5, 1, 200, 10000
Mosquito_Lake_Sup, Elmendorf_AFB, 8, D1001, Truck-5, 1, 7960, 10000
Mosquito_Lake_Sup, Elmendorf_AFB, 8, B0049, Truck-5, 2, 7410, 0
Mosquito_Lake_Sup, Elmendorf_AFB, 8, C0035, Truck-5, 1, 887, 0
Tanani_Sup, Juneau_Airport, 8, NIIN 1491094, Truck-5, 17, 22, 0
Tanani_Sup, Juneau_Airport, 8, B2561, Truck-5, 1, 31900, 0
Tanani_Sup, Juneau_Airport, 8, NIIN 14671753, Truck-5, 181, 15, 0
Tanani_Sup, Elmendorf_AFB, 8, D0215, Truck-5, 1, 15300, 10000
Tanani_Sup, Elmendorf_AFB, 8, C8600, Truck-5, 1, 200, 0
Tanani_Sup, Elmendorf_AFB, 8, V0026, Truck-5, 8, 200, 0
Tanani_Sup, Elmendorf_AFB, 8, C8614, Truck-5, 1, 200, 0
Tanani_Sup, Elmendorf_AFB, 8, C8604, Truck-5, 1, 200, 0
Tanani_Sup, Elmendorf_AFB, 8, V4012, Truck-5, 2, 200, 0
Tanani_Sup, Elmendorf_AFB, 8, D0013, Truck-5, 1, 200, 10000
Tanani_Sup, Elmendorf_AFB, 8, D0030, Truck-5, 3, 10500, 10000
Tanani_Sup, Elmendorf_AFB, 8, B2566, Truck-5, 1, 13440, 0
Tanani_Sup, Elmendorf_AFB, 8, V4011, Truck-5, 2, 200, 0
Tanani_Sup, Elmendorf_AFB, 8, C8638, Truck-5, 1, 720, 0
Tanani_Sup, Anchorage_Port, 8, D0215, Truck-5, 1, 15300, 10000
Tanani_Sup, Anchorage_Port, 8, D0009, Truck-5, 2, 28000, 10000
Tanani_Sup, Anchorage_Port, 8, B2561, Truck-5, 1, 31900, 0
Mud_Bay_Sup, Elmendorf_AFB, 8, D0033, Truck-5, 1, 10740, 10000
Mud_Bay_Sup, Elmendorf_AFB, 8, B0640, Truck-5, 1, 1920, 0
Mud_Bay_Sup, Elmendorf_AFB, 8, B0953, Truck-5, 2, 2230, 0
Mud_Bay_Sup, Elmendorf_AFB, 8, B0031, Truck-5, 1, 1045, 0
Mud_Bay_Sup, Elmendorf_AFB, 8, B0029, Truck-5, 2, 534, 0
Mud_Bay_Sup, Elmendorf_AFB, 8, K4959, Truck-5, 3, 505, 0
Mud_Bay_Sup, Elmendorf_AFB, 8, B0030, Truck-5, 2, 1045, 0
Mud_Bay_Sup, Elmendorf_AFB, 8, C0138, Truck-5, 1, 730, 0
Mud_Bay_Sup, Elmendorf_AFB, 8, C6621, Truck-5, 4, 2687, 0
Elmendorf_AFB, Fairbanks_Airport, 8, B0953, Truck-5, 1, 2230, 0
Elmendorf_AFB, Fairbanks_Airport, 8, C0138, Truck-5, 11, 730, 0
Elmendorf_AFB, Fairbanks_Airport, 8, C3409, Truck-5, 3, 650, 0
Seward_MPF_Port, Fairbanks_Airport, 8, B0008, Truck-5, 2, 794, 0
Seward_MPF_Port, Fairbanks_Airport, 8, M5030, Truck-5, 1, 510, 0
Seward_MPF_Port, Fairbanks_Airport, 8, D0033, Truck-5, 2, 10740, 10000
Seward_MPF_Port, Fairbanks_Airport, 8, B22502E, Truck-5, 1, 363, 0
Seward_MPF_Port, Fairbanks_Airport, 8, B22102E, Truck-5, 1, 243, 0
Nome_Airport, Teller_Dest, 8, C8740, Truck-5, 1, 200, 0
Nome_Airport, Teller_Dest, 8, C8640, Truck-5, 1, 200, 0
