j,t,l, Inv, Inv_LB, shortage
C8644, 13, Seward_MPF_Port, 0, 0, 0
C8644, 13, Fairbanks_Airport, 1, 1, 0
C8644, 13, Nome_Airport, 0, 0, 0
C8644, 13, Nome_Port, 0, 0, 0
C8644, 13, Teller_Dest, 0, 0, 0
C8644, 13, Camp_Pendleton_Airport, 0, 0, 0
C8644, 13, Point_Loma, 0, 0, 0
C8644, 14, Juneau_Airport, 0, 0, 0
C8644, 14, Mosquito_Lake_Sup, 0, 0, 0
C8644, 14, Tanani_Sup, 0, 0, 0
C8644, 14, Mud_Bay_Sup, 0, 0, 0
C8644, 14, Port_Chilkoot, 0, 0, 0
C8644, 14, Elmendorf_AFB, 0, 0, 0
C8644, 14, Anchorage_Port, 0, 0, 0
C8644, 14, Seward_MPF_Port, 0, 0, 0
C8644, 14, Fairbanks_Airport, 1, 1, 0
C8644, 14, Nome_Airport, 0, 0, 0
C8644, 14, Nome_Port, 0, 0, 0
C8644, 14, Teller_Dest, 0, 0, 0
C8644, 14, Camp_Pendleton_Airport, 0, 0, 0
C8644, 14, Point_Loma, 0, 0, 0
C8644, 15, Juneau_Airport, 0, 0, 0
C8644, 15, Mosquito_Lake_Sup, 0, 0, 0
C8644, 15, Tanani_Sup, 0, 0, 0
C8644, 15, Mud_Bay_Sup, 0, 0, 0
C8644, 15, Port_Chilkoot, 0, 0, 0
C8644, 15, Elmendorf_AFB, 0, 0, 0
C8644, 15, Anchorage_Port, 0, 0, 0
C8644, 15, Seward_MPF_Port, 0, 0, 0
C8644, 15, Fairbanks_Airport, 1, 1, 0
C8644, 15, Nome_Airport, 0, 0, 0
C8644, 15, Nome_Port, 0, 0, 0
C8644, 15, Teller_Dest, 0, 0, 0
C8644, 15, Camp_Pendleton_Airport, 0, 0, 0
C8644, 15, Point_Loma, 0, 0, 0
C8644, 16, Juneau_Airport, 0, 0, 0
C8644, 16, Mosquito_Lake_Sup, 0, 0, 0
C8644, 16, Tanani_Sup, 0, 0, 0
C8644, 16, Mud_Bay_Sup, 0, 0, 0
C8644, 16, Port_Chilkoot, 0, 0, 0
C8644, 16, Elmendorf_AFB, 0, 0, 0
C8644, 16, Anchorage_Port, 0, 0, 0
C8644, 16, Seward_MPF_Port, 0, 0, 0
C8644, 16, Fairbanks_Airport, 1, 1, 0
C8644, 16, Nome_Airport, 0, 0, 0
C8644, 16, Nome_Port, 0, 0, 0
C8644, 16, Teller_Dest, 0, 0, 0
C8644, 16, Camp_Pendleton_Airport, 0, 0, 0
C8644, 16, Point_Loma, 0, 0, 0
C8644, 17, Juneau_Airport, 0, 0, 0
C8644, 17, Mosquito_Lake_Sup, 0, 0, 0
C8644, 17, Tanani_Sup, 0, 0, 0
C8644, 17, Mud_Bay_Sup, 0, 0, 0
C8644, 17, Port_Chilkoot, 0, 0, 0
C8644, 17, Elmendorf_AFB, 0, 0, 0
C8644, 17, Anchorage_Port, 0, 0, 0
C8644, 17, Seward_MPF_Port, 0, 0, 0
C8644, 17, Fairbanks_Airport, 1, 1, 0
C8644, 17, Nome_Airport, 0, 0, 0
C8644, 17, Nome_Port, 0, 0, 0
C8644, 17, Teller_Dest, 0, 0, 0
C8644, 17, Camp_Pendleton_Airport, 0, 0, 0
C8644, 17, Point_Loma, 0, 0, 0
C8644, 18, Juneau_Airport, 0, 0, 0
C8644, 18, Mosquito_Lake_Sup, 0, 0, 0
C8644, 18, Tanani_Sup, 0, 0, 0
C8644, 18, Mud_Bay_Sup, 0, 0, 0
C8644, 18, Port_Chilkoot, 0, 0, 0
C8644, 18, Elmendorf_AFB, 0, 0, 0
C8644, 18, Anchorage_Port, 0, 0, 0
C8644, 18, Seward_MPF_Port, 0, 0, 0
C8644, 18, Fairbanks_Airport, 1, 1, 0
C8644, 18, Nome_Airport, 0, 0, 0
C8644, 18, Nome_Port, 0, 0, 0
C8644, 18, Teller_Dest, 0, 0, 0
C8644, 18, Camp_Pendleton_Airport, 0, 0, 0
C8644, 18, Point_Loma, 0, 0, 0
C8644, 19, Juneau_Airport, 0, 0, 0
C8644, 19, Mosquito_Lake_Sup, 0, 0, 0
C8644, 19, Tanani_Sup, 0, 0, 0
C8644, 19, Mud_Bay_Sup, 0, 0, 0
C8644, 19, Port_Chilkoot, 0, 0, 0
C8644, 19, Elmendorf_AFB, 0, 0, 0
C8644, 19, Anchorage_Port, 0, 0, 0
C8644, 19, Seward_MPF_Port, 0, 0, 0
C8644, 19, Fairbanks_Airport, 1, 1, 0
C8644, 19, Nome_Airport, 0, 0, 0
C8644, 19, Nome_Port, 0, 0, 0
C8644, 19, Teller_Dest, 0, 0, 0
C8644, 19, Camp_Pendleton_Airport, 0, 0, 0
C8644, 19, Point_Loma, 0, 0, 0
C8644, 20, Juneau_Airport, 0, 0, 0
C8644, 20, Mosquito_Lake_Sup, 0, 0, 0
C8644, 20, Tanani_Sup, 0, 0, 0
C8644, 20, Mud_Bay_Sup, 0, 0, 0
C8644, 20, Port_Chilkoot, 0, 0, 0
C8644, 20, Elmendorf_AFB, 0, 0, 0
C8644, 20, Anchorage_Port, 0, 0, 0
C8644, 20, Seward_MPF_Port, 0, 0, 0
C8644, 20, Fairbanks_Airport, 1, 1, 0
C8644, 20, Nome_Airport, 0, 0, 0
C8644, 20, Nome_Port, 0, 0, 0
C8644, 20, Teller_Dest, 0, 0, 0
C8644, 20, Camp_Pendleton_Airport, 0, 0, 0
C8644, 20, Point_Loma, 0, 0, 0
C8644, 21, Juneau_Airport, 0, 0, 0
C8644, 21, Mosquito_Lake_Sup, 0, 0, 0
C8644, 21, Tanani_Sup, 0, 0, 0
C8644, 21, Mud_Bay_Sup, 0, 0, 0
C8644, 21, Port_Chilkoot, 0, 0, 0
C8644, 21, Elmendorf_AFB, 0, 0, 0
C8644, 21, Anchorage_Port, 0, 0, 0
C8644, 21, Seward_MPF_Port, 0, 0, 0
C8644, 21, Fairbanks_Airport, 1, 1, 0
C8644, 21, Nome_Airport, 0, 0, 0
C8644, 21, Nome_Port, 0, 0, 0
C8644, 21, Teller_Dest, 0, 0, 0
C8644, 21, Camp_Pendleton_Airport, 0, 0, 0
C8644, 21, Point_Loma, 0, 0, 0
C8644, 22, Juneau_Airport, 0, 0, 0
C8644, 22, Mosquito_Lake_Sup, 0, 0, 0
C8644, 22, Tanani_Sup, 0, 0, 0
C8644, 22, Mud_Bay_Sup, 0, 0, 0
C8644, 22, Port_Chilkoot, 0, 0, 0
C8644, 22, Elmendorf_AFB, 0, 0, 0
C8644, 22, Anchorage_Port, 0, 0, 0
C8644, 22, Seward_MPF_Port, 0, 0, 0
C8644, 22, Fairbanks_Airport, 1, 1, 0
C8644, 22, Nome_Airport, 0, 0, 0
C8644, 22, Nome_Port, 0, 0, 0
C8644, 22, Teller_Dest, 0, 0, 0
C8644, 22, Camp_Pendleton_Airport, 0, 0, 0
C8644, 22, Point_Loma, 0, 0, 0
C8644, 23, Juneau_Airport, 0, 0, 0
C8644, 23, Mosquito_Lake_Sup, 0, 0, 0
C8644, 23, Tanani_Sup, 0, 0, 0
C8644, 23, Mud_Bay_Sup, 0, 0, 0
C8644, 23, Port_Chilkoot, 0, 0, 0
C8644, 23, Elmendorf_AFB, 0, 0, 0
C8644, 23, Anchorage_Port, 0, 0, 0
C8644, 23, Seward_MPF_Port, 0, 0, 0
C8644, 23, Fairbanks_Airport, 1, 1, 0
C8644, 23, Nome_Airport, 0, 0, 0
C8644, 23, Nome_Port, 0, 0, 0
C8644, 23, Teller_Dest, 0, 0, 0
C8644, 23, Camp_Pendleton_Airport, 0, 0, 0
C8644, 23, Point_Loma, 0, 0, 0
C8644, 24, Juneau_Airport, 0, 0, 0
C8644, 24, Mosquito_Lake_Sup, 0, 0, 0
C8644, 24, Tanani_Sup, 0, 0, 0
C8644, 24, Mud_Bay_Sup, 0, 0, 0
C8644, 24, Port_Chilkoot, 0, 0, 0
C8644, 24, Elmendorf_AFB, 0, 0, 0
C8644, 24, Anchorage_Port, 0, 0, 0
C8644, 24, Seward_MPF_Port, 0, 0, 0
C8644, 24, Fairbanks_Airport, 1, 1, 0
C8644, 24, Nome_Airport, 0, 0, 0
C8644, 24, Nome_Port, 0, 0, 0
C8644, 24, Teller_Dest, 0, 0, 0
C8644, 24, Camp_Pendleton_Airport, 0, 0, 0
C8644, 24, Point_Loma, 0, 0, 0
C8644, 25, Juneau_Airport, 0, 0, 0
C8644, 25, Mosquito_Lake_Sup, 0, 0, 0
C8644, 25, Tanani_Sup, 0, 0, 0
C8644, 25, Mud_Bay_Sup, 0, 0, 0
C8644, 25, Port_Chilkoot, 0, 0, 0
C8644, 25, Elmendorf_AFB, 0, 0, 0
C8644, 25, Anchorage_Port, 0, 0, 0
C8644, 25, Seward_MPF_Port, 0, 0, 0
C8644, 25, Fairbanks_Airport, 1, 1, 0
C8644, 25, Nome_Airport, 0, 0, 0
C8644, 25, Nome_Port, 0, 0, 0
C8644, 25, Teller_Dest, 0, 0, 0
C8644, 25, Camp_Pendleton_Airport, 0, 0, 0
C8644, 25, Point_Loma, 0, 0, 0
C8644, 26, Juneau_Airport, 0, 0, 0
C8644, 26, Mosquito_Lake_Sup, 0, 0, 0
C8644, 26, Tanani_Sup, 0, 0, 0
C8644, 26, Mud_Bay_Sup, 0, 0, 0
C8644, 26, Port_Chilkoot, 0, 0, 0
C8644, 26, Elmendorf_AFB, 0, 0, 0
C8644, 26, Anchorage_Port, 0, 0, 0
C8644, 26, Seward_MPF_Port, 0, 0, 0
C8644, 26, Fairbanks_Airport, 1, 1, 0
C8644, 26, Nome_Airport, 0, 0, 0
C8644, 26, Nome_Port, 0, 0, 0
C8644, 26, Teller_Dest, 0, 0, 0
C8644, 26, Camp_Pendleton_Airport, 0, 0, 0
C8644, 26, Point_Loma, 0, 0, 0
C8644, 27, Juneau_Airport, 0, 0, 0
C8644, 27, Mosquito_Lake_Sup, 0, 0, 0
C8644, 27, Tanani_Sup, 0, 0, 0
C8644, 27, Mud_Bay_Sup, 0, 0, 0
C8644, 27, Port_Chilkoot, 0, 0, 0
C8644, 27, Elmendorf_AFB, 0, 0, 0
C8644, 27, Anchorage_Port, 0, 0, 0
C8644, 27, Seward_MPF_Port, 0, 0, 0
C8644, 27, Fairbanks_Airport, 1, 1, 0
C8644, 27, Nome_Airport, 0, 0, 0
C8644, 27, Nome_Port, 0, 0, 0
C8644, 27, Teller_Dest, 0, 0, 0
C8644, 27, Camp_Pendleton_Airport, 0, 0, 0
C8644, 27, Point_Loma, 0, 0, 0
C8644, 28, Juneau_Airport, 0, 0, 0
C8644, 28, Mosquito_Lake_Sup, 0, 0, 0
C8644, 28, Tanani_Sup, 0, 0, 0
C8644, 28, Mud_Bay_Sup, 0, 0, 0
C8644, 28, Port_Chilkoot, 0, 0, 0
C8644, 28, Elmendorf_AFB, 0, 0, 0
C8644, 28, Anchorage_Port, 0, 0, 0
C8644, 28, Seward_MPF_Port, 0, 0, 0
C8644, 28, Fairbanks_Airport, 1, 1, 0
C8644, 28, Nome_Airport, 0, 0, 0
C8644, 28, Nome_Port, 0, 0, 0
C8644, 28, Teller_Dest, 0, 0, 0
C8644, 28, Camp_Pendleton_Airport, 0, 0, 0
C8644, 28, Point_Loma, 0, 0, 0
C8644, 29, Juneau_Airport, 0, 0, 0
C8644, 29, Mosquito_Lake_Sup, 0, 0, 0
C8644, 29, Tanani_Sup, 0, 0, 0
C8644, 29, Mud_Bay_Sup, 0, 0, 0
C8644, 29, Port_Chilkoot, 0, 0, 0
C8644, 29, Elmendorf_AFB, 0, 0, 0
C8644, 29, Anchorage_Port, 0, 0, 0
C8644, 29, Seward_MPF_Port, 0, 0, 0
C8644, 29, Fairbanks_Airport, 1, 1, 0
C8644, 29, Nome_Airport, 0, 0, 0
C8644, 29, Nome_Port, 0, 0, 0
C8644, 29, Teller_Dest, 0, 0, 0
C8644, 29, Camp_Pendleton_Airport, 0, 0, 0
C8644, 29, Point_Loma, 0, 0, 0
C8644, 30, Juneau_Airport, 0, 0, 0
C8644, 30, Mosquito_Lake_Sup, 0, 0, 0
C8644, 30, Tanani_Sup, 0, 0, 0
C8644, 30, Mud_Bay_Sup, 0, 0, 0
C8644, 30, Port_Chilkoot, 0, 0, 0
C8644, 30, Elmendorf_AFB, 0, 0, 0
C8644, 30, Anchorage_Port, 0, 0, 0
C8644, 30, Seward_MPF_Port, 0, 0, 0
C8644, 30, Fairbanks_Airport, 1, 1, 0
C8644, 30, Nome_Airport, 0, 0, 0
C8644, 30, Nome_Port, 0, 0, 0
C8644, 30, Teller_Dest, 0, 0, 0
C8644, 30, Camp_Pendleton_Airport, 0, 0, 0
C8644, 30, Point_Loma, 0, 0, 0
C8644, 31, Juneau_Airport, 0, 0, 0
C8644, 31, Mosquito_Lake_Sup, 0, 0, 0
C8644, 31, Tanani_Sup, 0, 0, 0
C8644, 31, Mud_Bay_Sup, 0, 0, 0
C8644, 31, Port_Chilkoot, 0, 0, 0
C8644, 31, Elmendorf_AFB, 0, 0, 0
C8644, 31, Anchorage_Port, 0, 0, 0
C8644, 31, Seward_MPF_Port, 0, 0, 0
C8644, 31, Fairbanks_Airport, 1, 1, 0
C8644, 31, Nome_Airport, 0, 0, 0
C8644, 31, Nome_Port, 0, 0, 0
C8644, 31, Teller_Dest, 0, 0, 0
C8644, 31, Camp_Pendleton_Airport, 0, 0, 0
C8644, 31, Point_Loma, 0, 0, 0
C8644, 32, Juneau_Airport, 0, 0, 0
C8644, 32, Mosquito_Lake_Sup, 0, 0, 0
C8644, 32, Tanani_Sup, 0, 0, 0
C8644, 32, Mud_Bay_Sup, 0, 0, 0
C8644, 32, Port_Chilkoot, 0, 0, 0
C8644, 32, Elmendorf_AFB, 0, 0, 0
C8644, 32, Anchorage_Port, 0, 0, 0
C8644, 32, Seward_MPF_Port, 0, 0, 0
C8644, 32, Fairbanks_Airport, 1, 1, 0
C8644, 32, Nome_Airport, 0, 0, 0
C8644, 32, Nome_Port, 0, 0, 0
C8644, 32, Teller_Dest, 0, 0, 0
C8644, 32, Camp_Pendleton_Airport, 0, 0, 0
C8644, 32, Point_Loma, 0, 0, 0
C8644, 33, Juneau_Airport, 0, 0, 0
C8644, 33, Mosquito_Lake_Sup, 0, 0, 0
C8644, 33, Tanani_Sup, 0, 0, 0
C8644, 33, Mud_Bay_Sup, 0, 0, 0
C8644, 33, Port_Chilkoot, 0, 0, 0
C8644, 33, Elmendorf_AFB, 0, 0, 0
C8644, 33, Anchorage_Port, 0, 0, 0
C8644, 33, Seward_MPF_Port, 0, 0, 0
C8644, 33, Fairbanks_Airport, 1, 1, 0
C8644, 33, Nome_Airport, 0, 0, 0
C8644, 33, Nome_Port, 0, 0, 0
C8644, 33, Teller_Dest, 0, 0, 0
C8644, 33, Camp_Pendleton_Airport, 0, 0, 0
C8644, 33, Point_Loma, 0, 0, 0
B0027, 0, Juneau_Airport, 0, 0, 0
B0027, 0, Mosquito_Lake_Sup, 6.03086, 0, 0
B0027, 0, Tanani_Sup, 0, 0, 0
B0027, 0, Mud_Bay_Sup, 0, 0, 0
B0027, 0, Port_Chilkoot, 0, 0, 0
B0027, 0, Elmendorf_AFB, 0, 0, 0
B0027, 0, Anchorage_Port, 0, 0, 0
B0027, 0, Seward_MPF_Port, 0, 0, 0
B0027, 0, Fairbanks_Airport, 0, 0, 0
B0027, 0, Nome_Airport, 0, 0, 0
B0027, 0, Nome_Port, 0, 0, 0
B0027, 0, Teller_Dest, 0, 0, 0
B0027, 0, Camp_Pendleton_Airport, 0, 0, 0
B0027, 0, Point_Loma, 0, 0, 0
B0027, 1, Juneau_Airport, 2.96914, 0, 0
B0027, 1, Mosquito_Lake_Sup, 1.42725, 0, 0
B0027, 1, Tanani_Sup, 0, 0, 0
B0027, 1, Mud_Bay_Sup, 0, 0, 0
B0027, 1, Port_Chilkoot, 0, 0, 0
B0027, 1, Elmendorf_AFB, 0, 0, 0
B0027, 1, Anchorage_Port, 0, 0, 0
B0027, 1, Seward_MPF_Port, 0, 0, 0
B0027, 1, Fairbanks_Airport, 0, 0, 0
B0027, 1, Nome_Airport, 0, 0, 0
B0027, 1, Nome_Port, 0, 0, 0
B0027, 1, Teller_Dest, 0, 0, 0
B0027, 1, Camp_Pendleton_Airport, 0, 0, 0
B0027, 1, Point_Loma, 0, 0, 0
B0027, 2, Juneau_Airport, 0, 0, 0
B0027, 2, Mosquito_Lake_Sup, 1.42725, 0, 0
B0027, 2, Tanani_Sup, 0, 0, 0
B0027, 2, Mud_Bay_Sup, 0, 0, 0
B0027, 2, Port_Chilkoot, 0, 0, 0
B0027, 2, Elmendorf_AFB, 0, 5, 5
B0027, 2, Anchorage_Port, 0, 0, 0
B0027, 2, Seward_MPF_Port, 0, 0, 0
B0027, 2, Fairbanks_Airport, 0, 0, 0
B0027, 2, Nome_Airport, 0, 0, 0
B0027, 2, Nome_Port, 0, 0, 0
B0027, 2, Teller_Dest, 0, 4, 4
B0027, 2, Camp_Pendleton_Airport, 0, 0, 0
B0027, 2, Point_Loma, 0, 0, 0
B0027, 3, Juneau_Airport, 0, 0, 0
B0027, 3, Mosquito_Lake_Sup, 1.42725, 0, 0
B0027, 3, Tanani_Sup, 0, 0, 0
B0027, 3, Mud_Bay_Sup, 0, 0, 0
B0027, 3, Port_Chilkoot, 0, 0, 0
B0027, 3, Elmendorf_AFB, 5, 5, 0
B0027, 3, Anchorage_Port, 0, 0, 0
B0027, 3, Seward_MPF_Port, 0, 0, 0
B0027, 3, Fairbanks_Airport, 0, 0, 0
B0027, 3, Nome_Airport, 0, 0, 0
B0027, 3, Nome_Port, 0, 0, 0
B0027, 3, Teller_Dest, 0, 4, 4
B0027, 3, Camp_Pendleton_Airport, 0, 0, 0
B0027, 3, Point_Loma, 0, 0, 0
B0027, 4, Juneau_Airport, 0, 0, 0
B0027, 4, Mosquito_Lake_Sup, 0, 0, 0
B0027, 4, Tanani_Sup, 0, 0, 0
B0027, 4, Mud_Bay_Sup, 0, 0, 0
B0027, 4, Port_Chilkoot, 0, 0, 0
B0027, 4, Elmendorf_AFB, 5, 5, 0
B0027, 4, Anchorage_Port, 0, 0, 0
B0027, 4, Seward_MPF_Port, 0, 0, 0
B0027, 4, Fairbanks_Airport, 0, 0, 0
B0027, 4, Nome_Airport, 0, 0, 0
B0027, 4, Nome_Port, 0, 0, 0
B0027, 4, Teller_Dest, 2.57275, 4, 1.42725
B0027, 4, Camp_Pendleton_Airport, 0, 0, 0
B0027, 4, Point_Loma, 0, 0, 0
B0027, 5, Juneau_Airport, 0, 0, 0
B0027, 5, Mosquito_Lake_Sup, 0, 0, 0
B0027, 5, Tanani_Sup, 0, 0, 0
B0027, 5, Mud_Bay_Sup, 0, 0, 0
B0027, 5, Port_Chilkoot, 0, 0, 0
B0027, 5, Elmendorf_AFB, 5, 5, 0
B0027, 5, Anchorage_Port, 0, 0, 0
B0027, 5, Seward_MPF_Port, 0, 0, 0
B0027, 5, Fairbanks_Airport, 0, 0, 0
B0027, 5, Nome_Airport, 0, 0, 0
B0027, 5, Nome_Port, 0, 0, 0
B0027, 5, Teller_Dest, 2.57275, 4, 1.42725
B0027, 5, Camp_Pendleton_Airport, 0, 0, 0
B0027, 5, Point_Loma, 0, 0, 0
B0027, 6, Juneau_Airport, 0, 0, 0
B0027, 6, Mosquito_Lake_Sup, 0, 0, 0
B0027, 6, Tanani_Sup, 0, 0, 0
B0027, 6, Mud_Bay_Sup, 0, 0, 0
B0027, 6, Port_Chilkoot, 0, 0, 0
B0027, 6, Elmendorf_AFB, 5, 5, 0
B0027, 6, Anchorage_Port, 0, 0, 0
B0027, 6, Seward_MPF_Port, 0, 0, 0
B0027, 6, Fairbanks_Airport, 0, 0, 0
B0027, 6, Nome_Airport, 0, 0, 0
B0027, 6, Nome_Port, 0, 0, 0
B0027, 6, Teller_Dest, 2.57275, 4, 1.42725
B0027, 6, Camp_Pendleton_Airport, 0, 0, 0
B0027, 6, Point_Loma, 0, 0, 0
B0027, 7, Juneau_Airport, 0, 0, 0
B0027, 7, Mosquito_Lake_Sup, 0, 0, 0
B0027, 7, Tanani_Sup, 0, 0, 0
B0027, 7, Mud_Bay_Sup, 0, 0, 0
B0027, 7, Port_Chilkoot, 0, 0, 0
B0027, 7, Elmendorf_AFB, 5, 5, 0
B0027, 7, Anchorage_Port, 0, 0, 0
B0027, 7, Seward_MPF_Port, 0, 0, 0
B0027, 7, Fairbanks_Airport, 0, 0, 0
B0027, 7, Nome_Airport, 0, 0, 0
B0027, 7, Nome_Port, 0, 0, 0
B0027, 7, Teller_Dest, 4, 4, 0
B0027, 7, Camp_Pendleton_Airport, 0, 0, 0
B0027, 7, Point_Loma, 0, 0, 0
B0027, 8, Juneau_Airport, 0, 0, 0
B0027, 8, Mosquito_Lake_Sup, 0, 0, 0
B0027, 8, Tanani_Sup, 0, 0, 0
B0027, 8, Mud_Bay_Sup, 0, 0, 0
B0027, 8, Port_Chilkoot, 0, 0, 0
B0027, 8, Elmendorf_AFB, 5, 5, 0
B0027, 8, Anchorage_Port, 0, 0, 0
B0027, 8, Seward_MPF_Port, 0, 0, 0
B0027, 8, Fairbanks_Airport, 0, 0, 0
B0027, 8, Nome_Airport, 0, 0, 0
B0027, 8, Nome_Port, 0, 0, 0
B0027, 8, Teller_Dest, 4, 4, 0
B0027, 8, Camp_Pendleton_Airport, 0, 0, 0
B0027, 8, Point_Loma, 0, 0, 0
B0027, 9, Juneau_Airport, 0, 0, 0
B0027, 9, Mosquito_Lake_Sup, 0, 0, 0
B0027, 9, Tanani_Sup, 0, 0, 0
B0027, 9, Mud_Bay_Sup, 0, 0, 0
B0027, 9, Port_Chilkoot, 0, 0, 0
B0027, 9, Elmendorf_AFB, 5, 5, 0
B0027, 9, Anchorage_Port, 0, 0, 0
B0027, 9, Seward_MPF_Port, 0, 0, 0
B0027, 9, Fairbanks_Airport, 0, 0, 0
B0027, 9, Nome_Airport, 0, 0, 0
B0027, 9, Nome_Port, 0, 0, 0
B0027, 9, Teller_Dest, 4, 4, 0
B0027, 9, Camp_Pendleton_Airport, 0, 0, 0
B0027, 9, Point_Loma, 0, 0, 0
B0027, 10, Juneau_Airport, 0, 0, 0
B0027, 10, Mosquito_Lake_Sup, 0, 0, 0
B0027, 10, Tanani_Sup, 0, 0, 0
B0027, 10, Mud_Bay_Sup, 0, 0, 0
B0027, 10, Port_Chilkoot, 0, 0, 0
B0027, 10, Elmendorf_AFB, 5, 5, 0
B0027, 10, Anchorage_Port, 0, 0, 0
B0027, 10, Seward_MPF_Port, 0, 0, 0
B0027, 10, Fairbanks_Airport, 0, 0, 0
B0027, 10, Nome_Airport, 0, 0, 0
B0027, 10, Nome_Port, 0, 0, 0
B0027, 10, Teller_Dest, 4, 4, 0
B0027, 10, Camp_Pendleton_Airport, 0, 0, 0
B0027, 10, Point_Loma, 0, 0, 0
B0027, 11, Juneau_Airport, 0, 0, 0
B0027, 11, Mosquito_Lake_Sup, 0, 0, 0
B0027, 11, Tanani_Sup, 0, 0, 0
B0027, 11, Mud_Bay_Sup, 0, 0, 0
B0027, 11, Port_Chilkoot, 0, 0, 0
B0027, 11, Elmendorf_AFB, 5, 5, 0
B0027, 11, Anchorage_Port, 0, 0, 0
B0027, 11, Seward_MPF_Port, 0, 0, 0
B0027, 11, Fairbanks_Airport, 0, 0, 0
B0027, 11, Nome_Airport, 0, 0, 0
B0027, 11, Nome_Port, 0, 0, 0
B0027, 11, Teller_Dest, 4, 4, 0
B0027, 11, Camp_Pendleton_Airport, 0, 0, 0
B0027, 11, Point_Loma, 0, 0, 0
B0027, 12, Juneau_Airport, 0, 0, 0
B0027, 12, Mosquito_Lake_Sup, 0, 0, 0
B0027, 12, Tanani_Sup, 0, 0, 0
B0027, 12, Mud_Bay_Sup, 0, 0, 0
B0027, 12, Port_Chilkoot, 0, 0, 0
B0027, 12, Elmendorf_AFB, 5, 5, 0
B0027, 12, Anchorage_Port, 0, 0, 0
B0027, 12, Seward_MPF_Port, 0, 0, 0
B0027, 12, Fairbanks_Airport, 0, 0, 0
B0027, 12, Nome_Airport, 0, 0, 0
B0027, 12, Nome_Port, 0, 0, 0
B0027, 12, Teller_Dest, 4, 4, 0
B0027, 12, Camp_Pendleton_Airport, 0, 0, 0
B0027, 12, Point_Loma, 0, 0, 0
B0027, 13, Juneau_Airport, 0, 0, 0
B0027, 13, Mosquito_Lake_Sup, 0, 0, 0
B0027, 13, Tanani_Sup, 0, 0, 0
B0027, 13, Mud_Bay_Sup, 0, 0, 0
B0027, 13, Port_Chilkoot, 0, 0, 0
B0027, 13, Elmendorf_AFB, 5, 5, 0
B0027, 13, Anchorage_Port, 0, 0, 0
B0027, 13, Seward_MPF_Port, 0, 0, 0
B0027, 13, Fairbanks_Airport, 0, 0, 0
B0027, 13, Nome_Airport, 0, 0, 0
B0027, 13, Nome_Port, 0, 0, 0
B0027, 13, Teller_Dest, 4, 4, 0
B0027, 13, Camp_Pendleton_Airport, 0, 0, 0
B0027, 13, Point_Loma, 0, 0, 0
B0027, 14, Juneau_Airport, 0, 0, 0
B0027, 14, Mosquito_Lake_Sup, 0, 0, 0
B0027, 14, Tanani_Sup, 0, 0, 0
B0027, 14, Mud_Bay_Sup, 0, 0, 0
B0027, 14, Port_Chilkoot, 0, 0, 0
B0027, 14, Elmendorf_AFB, 5, 5, 0
B0027, 14, Anchorage_Port, 0, 0, 0
B0027, 14, Seward_MPF_Port, 0, 0, 0
B0027, 14, Fairbanks_Airport, 0, 0, 0
B0027, 14, Nome_Airport, 0, 0, 0
B0027, 14, Nome_Port, 0, 0, 0
B0027, 14, Teller_Dest, 4, 4, 0
B0027, 14, Camp_Pendleton_Airport, 0, 0, 0
B0027, 14, Point_Loma, 0, 0, 0
B0027, 15, Juneau_Airport, 0, 0, 0
B0027, 15, Mosquito_Lake_Sup, 0, 0, 0
B0027, 15, Tanani_Sup, 0, 0, 0
B0027, 15, Mud_Bay_Sup, 0, 0, 0
B0027, 15, Port_Chilkoot, 0, 0, 0
B0027, 15, Elmendorf_AFB, 5, 5, 0
B0027, 15, Anchorage_Port, 0, 0, 0
B0027, 15, Seward_MPF_Port, 0, 0, 0
B0027, 15, Fairbanks_Airport, 0, 0, 0
B0027, 15, Nome_Airport, 0, 0, 0
B0027, 15, Nome_Port, 0, 0, 0
B0027, 15, Teller_Dest, 4, 4, 0
B0027, 15, Camp_Pendleton_Airport, 0, 0, 0
B0027, 15, Point_Loma, 0, 0, 0
B0027, 16, Juneau_Airport, 0, 0, 0
B0027, 16, Mosquito_Lake_Sup, 0, 0, 0
B0027, 16, Tanani_Sup, 0, 0, 0
B0027, 16, Mud_Bay_Sup, 0, 0, 0
B0027, 16, Port_Chilkoot, 0, 0, 0
B0027, 16, Elmendorf_AFB, 5, 5, 0
B0027, 16, Anchorage_Port, 0, 0, 0
B0027, 16, Seward_MPF_Port, 0, 0, 0
B0027, 16, Fairbanks_Airport, 0, 0, 0
B0027, 16, Nome_Airport, 0, 0, 0
B0027, 16, Nome_Port, 0, 0, 0
B0027, 16, Teller_Dest, 4, 4, 0
B0027, 16, Camp_Pendleton_Airport, 0, 0, 0
B0027, 16, Point_Loma, 0, 0, 0
B0027, 17, Juneau_Airport, 0, 0, 0
B0027, 17, Mosquito_Lake_Sup, 0, 0, 0
B0027, 17, Tanani_Sup, 0, 0, 0
B0027, 17, Mud_Bay_Sup, 0, 0, 0
B0027, 17, Port_Chilkoot, 0, 0, 0
B0027, 17, Elmendorf_AFB, 5, 5, 0
B0027, 17, Anchorage_Port, 0, 0, 0
B0027, 17, Seward_MPF_Port, 0, 0, 0
B0027, 17, Fairbanks_Airport, 0, 0, 0
B0027, 17, Nome_Airport, 0, 0, 0
B0027, 17, Nome_Port, 0, 0, 0
